OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Total
DETAIL18271,ORDER11418,PROD207,5,331.82,1659.1
DETAIL18272,ORDER11419,PROD178,7,1175.78,8230.46
DETAIL18273,ORDER11420,PROD187,1,1856.81,1856.81
DETAIL18274,ORDER11420,PROD15,1,1370.57,1370.57
DETAIL18275,ORDER11420,PROD103,2,1826.31,3652.62
DETAIL18276,ORDER11421,PROD256,1,529.4,529.4
DETAIL18277,ORDER11422,PROD214,2,1829.14,3658.28
DETAIL18278,ORDER11423,PROD112,2,1658.14,3316.28
DETAIL18279,ORDER11423,PROD75,1,902.55,902.55
DETAIL18280,ORDER11423,PROD74,1,1315.07,1315.07
DETAIL18281,ORDER11424,PROD7,1,1616.08,1616.08
DETAIL18282,ORDER11425,PROD148,2,1332.56,2665.12
DETAIL18283,ORDER11426,PROD72,3,1382.04,4146.12
DETAIL18284,ORDER11426,PROD244,1,1045.79,1045.79
DETAIL18285,ORDER11426,PROD257,1,1136.86,1136.86
DETAIL18286,ORDER11427,PROD22,3,982.19,2946.57
DETAIL18287,ORDER11427,PROD210,1,1212.09,1212.09
DETAIL18288,ORDER11427,PROD5,2,713.65,1427.3
DETAIL18289,ORDER11428,PROD64,6,199.63,1197.78
DETAIL18290,ORDER11428,PROD230,3,1364.56,4093.68
DETAIL18291,ORDER11429,PROD9,3,913.1,2739.3
DETAIL18292,ORDER11430,PROD169,1,144.04,144.04
DETAIL18293,ORDER11430,PROD9,1,913.1,913.1
DETAIL18294,ORDER11430,PROD109,1,99.73,99.73
DETAIL18295,ORDER11431,PROD67,5,1169.44,5847.2
DETAIL18296,ORDER11432,PROD217,5,1375.9,6879.5
DETAIL18297,ORDER11432,PROD62,5,852.24,4261.2
DETAIL18298,ORDER11433,PROD265,1,574.08,574.08
DETAIL18299,ORDER11433,PROD220,1,757.96,757.96
DETAIL18300,ORDER11434,PROD11,4,1222.91,4891.64
DETAIL18301,ORDER11434,PROD155,4,1207.05,4828.2
DETAIL18302,ORDER11435,PROD17,2,1034.96,2069.92
DETAIL18303,ORDER11435,PROD133,2,971.0,1942.0
DETAIL18304,ORDER11436,PROD74,3,1315.07,3945.21
DETAIL18305,ORDER11436,PROD257,1,1136.86,1136.86
DETAIL18306,ORDER11437,PROD28,10,79.41,794.1
DETAIL18307,ORDER11438,PROD37,2,680.31,1360.62
DETAIL18308,ORDER11438,PROD158,1,1422.7,1422.7
DETAIL18309,ORDER11439,PROD185,3,828.49,2485.47
DETAIL18310,ORDER11440,PROD262,8,206.55,1652.4
DETAIL18311,ORDER11440,PROD189,1,298.21,298.21
DETAIL18312,ORDER11440,PROD199,1,1219.74,1219.74
DETAIL18313,ORDER11441,PROD201,2,1285.95,2571.9
DETAIL18314,ORDER11442,PROD111,1,1696.44,1696.44
DETAIL18315,ORDER11442,PROD3,1,1238.0,1238.0
DETAIL18316,ORDER11443,PROD121,1,616.75,616.75
DETAIL18317,ORDER11443,PROD180,2,1968.03,3936.06
DETAIL18318,ORDER11444,PROD134,1,725.75,725.75
DETAIL18319,ORDER11444,PROD114,1,460.88,460.88
DETAIL18320,ORDER11445,PROD268,1,1750.59,1750.59
DETAIL18321,ORDER11445,PROD93,2,1310.46,2620.92
DETAIL18322,ORDER11446,PROD214,6,1829.14,10974.84
DETAIL18323,ORDER11446,PROD126,4,122.29,489.16
DETAIL18324,ORDER11447,PROD12,5,833.87,4169.35
DETAIL18325,ORDER11447,PROD31,1,1375.41,1375.41
DETAIL18326,ORDER11448,PROD109,2,99.73,199.46
DETAIL18327,ORDER11448,PROD84,3,1465.04,4395.12
DETAIL18328,ORDER11449,PROD46,3,1585.41,4756.23
DETAIL18329,ORDER11449,PROD264,1,272.84,272.84
DETAIL18330,ORDER11450,PROD24,2,328.42,656.84
DETAIL18331,ORDER11451,PROD239,1,58.31,58.31
DETAIL18332,ORDER11452,PROD186,5,634.72,3173.6
DETAIL18333,ORDER11452,PROD203,2,403.43,806.86
DETAIL18334,ORDER11453,PROD36,2,1366.18,2732.36
DETAIL18335,ORDER11453,PROD228,1,1752.87,1752.87
DETAIL18336,ORDER11454,PROD98,6,1958.92,11753.52
DETAIL18337,ORDER11454,PROD117,1,649.93,649.93
DETAIL18338,ORDER11455,PROD226,1,1371.33,1371.33
DETAIL18339,ORDER11456,PROD134,9,725.75,6531.75
DETAIL18340,ORDER11457,PROD202,7,892.09,6244.63
DETAIL18341,ORDER11458,PROD38,10,1301.89,13018.9
DETAIL18342,ORDER11459,PROD122,7,177.46,1242.22
DETAIL18343,ORDER11459,PROD121,3,616.75,1850.25
DETAIL18344,ORDER11460,PROD71,1,276.72,276.72
DETAIL18345,ORDER11461,PROD174,3,179.77,539.31
DETAIL18346,ORDER11462,PROD66,1,1820.69,1820.69
DETAIL18347,ORDER11462,PROD89,1,720.23,720.23
DETAIL18348,ORDER11463,PROD229,1,1283.1,1283.1
DETAIL18349,ORDER11464,PROD159,1,1504.46,1504.46
DETAIL18350,ORDER11464,PROD81,8,1222.72,9781.76
DETAIL18351,ORDER11465,PROD267,7,1308.4,9158.8
DETAIL18352,ORDER11465,PROD29,2,159.34,318.68
DETAIL18353,ORDER11466,PROD253,2,925.45,1850.9
DETAIL18354,ORDER11467,PROD223,2,1812.35,3624.7
DETAIL18355,ORDER11467,PROD229,1,1283.1,1283.1
DETAIL18356,ORDER11468,PROD12,5,833.87,4169.35
DETAIL18357,ORDER11469,PROD214,3,1829.14,5487.42
DETAIL18358,ORDER11469,PROD223,2,1812.35,3624.7
DETAIL18359,ORDER11469,PROD112,1,1658.14,1658.14
DETAIL18360,ORDER11470,PROD107,4,868.62,3474.48
DETAIL18361,ORDER11471,PROD8,1,967.88,967.88
DETAIL18362,ORDER11471,PROD179,2,481.04,962.08
DETAIL18363,ORDER11472,PROD124,2,559.7,1119.4
DETAIL18364,ORDER11473,PROD223,3,1812.35,5437.05
DETAIL18365,ORDER11473,PROD39,3,1177.82,3533.46
DETAIL18366,ORDER11474,PROD255,3,1843.99,5531.97
DETAIL18367,ORDER11475,PROD259,6,1645.61,9873.66
DETAIL18368,ORDER11476,PROD241,3,1894.41,5683.23
DETAIL18369,ORDER11477,PROD211,2,787.68,1575.36
DETAIL18370,ORDER11478,PROD266,1,610.3,610.3
DETAIL18371,ORDER11479,PROD178,1,1175.78,1175.78
DETAIL18372,ORDER11480,PROD82,5,590.49,2952.45
DETAIL18373,ORDER11480,PROD236,5,1851.25,9256.25
DETAIL18374,ORDER11481,PROD32,2,1751.26,3502.52
DETAIL18375,ORDER11481,PROD242,1,482.36,482.36
DETAIL18376,ORDER11482,PROD126,1,122.29,122.29
DETAIL18377,ORDER11483,PROD152,2,1182.6,2365.2
DETAIL18378,ORDER11483,PROD150,1,715.26,715.26
DETAIL18379,ORDER11484,PROD212,4,930.76,3723.04
DETAIL18380,ORDER11485,PROD147,1,1162.49,1162.49
DETAIL18381,ORDER11486,PROD20,1,1310.7,1310.7
DETAIL18382,ORDER11486,PROD103,6,1826.31,10957.86
DETAIL18383,ORDER11487,PROD16,6,882.26,5293.56
DETAIL18384,ORDER11487,PROD58,1,1754.73,1754.73
DETAIL18385,ORDER11487,PROD250,1,1787.61,1787.61
DETAIL18386,ORDER11488,PROD147,1,1162.49,1162.49
DETAIL18387,ORDER11488,PROD263,6,1528.77,9172.62
DETAIL18388,ORDER11489,PROD78,1,1837.3,1837.3
DETAIL18389,ORDER11490,PROD65,2,1152.39,2304.78
DETAIL18390,ORDER11490,PROD134,5,725.75,3628.75
DETAIL18391,ORDER11491,PROD53,4,767.95,3071.8
DETAIL18392,ORDER11491,PROD104,2,130.77,261.54
DETAIL18393,ORDER11492,PROD244,2,1045.79,2091.58
DETAIL18394,ORDER11492,PROD35,2,479.36,958.72
DETAIL18395,ORDER11492,PROD231,1,1176.8,1176.8
DETAIL18396,ORDER11493,PROD120,1,539.82,539.82
DETAIL18397,ORDER11493,PROD204,3,1359.37,4078.11
DETAIL18398,ORDER11493,PROD193,2,1613.58,3227.16
DETAIL18399,ORDER11494,PROD209,1,1144.1,1144.1
DETAIL18400,ORDER11495,PROD101,9,1497.94,13481.46
DETAIL18401,ORDER11496,PROD248,1,1594.2,1594.2
DETAIL18402,ORDER11497,PROD127,2,1245.37,2490.74
DETAIL18403,ORDER11497,PROD252,3,836.11,2508.33
DETAIL18404,ORDER11498,PROD243,7,1558.58,10910.06
DETAIL18405,ORDER11498,PROD8,2,967.88,1935.76
DETAIL18406,ORDER11499,PROD56,2,1390.85,2781.7
DETAIL18407,ORDER11500,PROD244,1,1045.79,1045.79
DETAIL18408,ORDER11501,PROD52,1,788.65,788.65
DETAIL18409,ORDER11502,PROD162,1,66.53,66.53
DETAIL18410,ORDER11502,PROD89,3,720.23,2160.69
DETAIL18411,ORDER11503,PROD68,1,1987.75,1987.75
DETAIL18412,ORDER11504,PROD24,4,328.42,1313.68
DETAIL18413,ORDER11505,PROD29,1,159.34,159.34
DETAIL18414,ORDER11506,PROD268,7,1750.59,12254.13
DETAIL18415,ORDER11506,PROD267,1,1308.4,1308.4
DETAIL18416,ORDER11507,PROD87,2,1691.31,3382.62
DETAIL18417,ORDER11507,PROD163,3,912.97,2738.91
DETAIL18418,ORDER11508,PROD257,3,1136.86,3410.58
DETAIL18419,ORDER11508,PROD110,3,789.76,2369.28
DETAIL18420,ORDER11509,PROD88,3,1557.45,4672.35
DETAIL18421,ORDER11509,PROD224,2,1026.85,2053.7
DETAIL18422,ORDER11509,PROD4,2,1491.7,2983.4
DETAIL18423,ORDER11510,PROD123,10,1414.08,14140.8
DETAIL18424,ORDER11511,PROD40,1,1833.31,1833.31
DETAIL18425,ORDER11512,PROD96,2,1291.41,2582.82
DETAIL18426,ORDER11513,PROD177,2,461.09,922.18
DETAIL18427,ORDER11514,PROD192,1,304.99,304.99
DETAIL18428,ORDER11514,PROD247,1,399.83,399.83
DETAIL18429,ORDER11515,PROD43,3,1684.88,5054.64
DETAIL18430,ORDER11516,PROD254,2,561.89,1123.78
DETAIL18431,ORDER11517,PROD52,4,788.65,3154.6
DETAIL18432,ORDER11517,PROD196,5,1433.76,7168.8
DETAIL18433,ORDER11518,PROD80,2,372.56,745.12
DETAIL18434,ORDER11519,PROD122,1,177.46,177.46
DETAIL18435,ORDER11519,PROD173,5,1740.17,8700.85
DETAIL18436,ORDER11520,PROD163,4,912.97,3651.88
DETAIL18437,ORDER11521,PROD227,5,978.25,4891.25
DETAIL18438,ORDER11521,PROD29,1,159.34,159.34
DETAIL18439,ORDER11522,PROD184,2,1875.92,3751.84
DETAIL18440,ORDER11522,PROD166,3,1274.47,3823.41
DETAIL18441,ORDER11523,PROD60,4,1470.15,5880.6
DETAIL18442,ORDER11523,PROD188,2,226.5,453.0
DETAIL18443,ORDER11524,PROD218,1,786.05,786.05
DETAIL18444,ORDER11525,PROD194,5,1597.76,7988.8
DETAIL18445,ORDER11526,PROD32,4,1751.26,7005.04
DETAIL18446,ORDER11527,PROD31,1,1375.41,1375.41
DETAIL18447,ORDER11528,PROD230,7,1364.56,9551.92
DETAIL18448,ORDER11529,PROD185,1,828.49,828.49
DETAIL18449,ORDER11530,PROD182,5,1341.41,6707.05
DETAIL18450,ORDER11531,PROD95,1,1329.3,1329.3
DETAIL18451,ORDER11532,PROD217,2,1375.9,2751.8
DETAIL18452,ORDER11532,PROD17,1,1034.96,1034.96
DETAIL18453,ORDER11533,PROD174,2,179.77,359.54
DETAIL18454,ORDER11534,PROD26,1,945.69,945.69
DETAIL18455,ORDER11535,PROD74,3,1315.07,3945.21
DETAIL18456,ORDER11535,PROD227,5,978.25,4891.25
DETAIL18457,ORDER11536,PROD2,2,1965.67,3931.34
DETAIL18458,ORDER11537,PROD125,5,299.99,1499.95
DETAIL18459,ORDER11538,PROD142,3,1532.02,4596.06
DETAIL18460,ORDER11538,PROD20,2,1310.7,2621.4
DETAIL18461,ORDER11539,PROD107,1,868.62,868.62
DETAIL18462,ORDER11539,PROD163,2,912.97,1825.94
DETAIL18463,ORDER11540,PROD223,1,1812.35,1812.35
DETAIL18464,ORDER11540,PROD103,2,1826.31,3652.62
DETAIL18465,ORDER11540,PROD111,1,1696.44,1696.44
DETAIL18466,ORDER11541,PROD255,2,1843.99,3687.98
DETAIL18467,ORDER11541,PROD198,6,1785.7,10714.2
DETAIL18468,ORDER11542,PROD98,2,1958.92,3917.84
DETAIL18469,ORDER11543,PROD254,1,561.89,561.89
DETAIL18470,ORDER11544,PROD126,1,122.29,122.29
DETAIL18471,ORDER11545,PROD2,1,1965.67,1965.67
DETAIL18472,ORDER11545,PROD159,1,1504.46,1504.46
DETAIL18473,ORDER11546,PROD74,1,1315.07,1315.07
DETAIL18474,ORDER11547,PROD221,8,1192.42,9539.36
DETAIL18475,ORDER11548,PROD157,1,1630.77,1630.77
DETAIL18476,ORDER11549,PROD54,4,1837.02,7348.08
DETAIL18477,ORDER11549,PROD46,1,1585.41,1585.41
DETAIL18478,ORDER11550,PROD128,7,1853.91,12977.37
DETAIL18479,ORDER11550,PROD24,2,328.42,656.84
DETAIL18480,ORDER11551,PROD50,1,211.47,211.47
DETAIL18481,ORDER11551,PROD144,1,291.54,291.54
DETAIL18482,ORDER11552,PROD14,6,1404.75,8428.5
DETAIL18483,ORDER11552,PROD81,1,1222.72,1222.72
DETAIL18484,ORDER11553,PROD53,4,767.95,3071.8
DETAIL18485,ORDER11554,PROD157,3,1630.77,4892.31
DETAIL18486,ORDER11554,PROD181,3,184.39,553.17
DETAIL18487,ORDER11555,PROD171,4,1819.18,7276.72
DETAIL18488,ORDER11555,PROD6,2,1387.83,2775.66
DETAIL18489,ORDER11556,PROD99,1,86.75,86.75
DETAIL18490,ORDER11557,PROD247,8,399.83,3198.64
DETAIL18491,ORDER11558,PROD142,3,1532.02,4596.06
DETAIL18492,ORDER11559,PROD123,1,1414.08,1414.08
DETAIL18493,ORDER11560,PROD152,1,1182.6,1182.6
DETAIL18494,ORDER11561,PROD255,1,1843.99,1843.99
DETAIL18495,ORDER11562,PROD261,4,1323.9,5295.6
DETAIL18496,ORDER11563,PROD176,1,1677.31,1677.31
DETAIL18497,ORDER11563,PROD140,1,832.99,832.99
DETAIL18498,ORDER11564,PROD44,10,1152.56,11525.6
DETAIL18499,ORDER11565,PROD170,4,1597.14,6388.56
DETAIL18500,ORDER11566,PROD180,4,1968.03,7872.12
DETAIL18501,ORDER11567,PROD45,3,75.51,226.53
DETAIL18502,ORDER11567,PROD109,1,99.73,99.73
DETAIL18503,ORDER11568,PROD25,2,1613.58,3227.16
DETAIL18504,ORDER11568,PROD186,1,634.72,634.72
DETAIL18505,ORDER11569,PROD76,1,602.79,602.79
DETAIL18506,ORDER11570,PROD138,1,451.34,451.34
DETAIL18507,ORDER11570,PROD75,1,902.55,902.55
DETAIL18508,ORDER11571,PROD206,3,687.05,2061.15
DETAIL18509,ORDER11571,PROD147,1,1162.49,1162.49
DETAIL18510,ORDER11572,PROD98,1,1958.92,1958.92
DETAIL18511,ORDER11573,PROD214,6,1829.14,10974.84
DETAIL18512,ORDER11574,PROD111,2,1696.44,3392.88
DETAIL18513,ORDER11574,PROD231,1,1176.8,1176.8
DETAIL18514,ORDER11575,PROD251,3,527.66,1582.98
DETAIL18515,ORDER11575,PROD118,1,538.09,538.09
DETAIL18516,ORDER11576,PROD118,9,538.09,4842.81
DETAIL18517,ORDER11577,PROD132,3,1925.49,5776.47
DETAIL18518,ORDER11577,PROD209,1,1144.1,1144.1
DETAIL18519,ORDER11578,PROD46,2,1585.41,3170.82
DETAIL18520,ORDER11578,PROD167,2,869.31,1738.62
DETAIL18521,ORDER11579,PROD251,3,527.66,1582.98
DETAIL18522,ORDER11580,PROD73,3,393.18,1179.54
DETAIL18523,ORDER11581,PROD177,1,461.09,461.09
DETAIL18524,ORDER11582,PROD63,3,1410.48,4231.44
DETAIL18525,ORDER11582,PROD246,1,1575.6,1575.6
DETAIL18526,ORDER11583,PROD97,3,1170.06,3510.18
DETAIL18527,ORDER11583,PROD229,1,1283.1,1283.1
DETAIL18528,ORDER11584,PROD242,1,482.36,482.36
DETAIL18529,ORDER11584,PROD9,1,913.1,913.1
DETAIL18530,ORDER11584,PROD160,1,1085.29,1085.29
DETAIL18531,ORDER11585,PROD254,7,561.89,3933.23
DETAIL18532,ORDER11585,PROD154,2,632.49,1264.98
DETAIL18533,ORDER11586,PROD254,3,561.89,1685.67
DETAIL18534,ORDER11586,PROD264,1,272.84,272.84
DETAIL18535,ORDER11586,PROD105,2,1781.41,3562.82
DETAIL18536,ORDER11587,PROD30,1,1005.21,1005.21
DETAIL18537,ORDER11587,PROD233,1,1176.96,1176.96
DETAIL18538,ORDER11588,PROD228,1,1752.87,1752.87
DETAIL18539,ORDER11589,PROD102,2,1695.46,3390.92
DETAIL18540,ORDER11589,PROD91,4,1858.59,7434.36
DETAIL18541,ORDER11590,PROD202,3,892.09,2676.27
DETAIL18542,ORDER11590,PROD64,6,199.63,1197.78
DETAIL18543,ORDER11591,PROD164,2,1249.56,2499.12
DETAIL18544,ORDER11592,PROD84,6,1465.04,8790.24
DETAIL18545,ORDER11593,PROD154,2,632.49,1264.98
DETAIL18546,ORDER11594,PROD153,9,1419.79,12778.11
DETAIL18547,ORDER11595,PROD164,1,1249.56,1249.56
DETAIL18548,ORDER11596,PROD149,9,158.35,1425.15
DETAIL18549,ORDER11597,PROD203,4,403.43,1613.72
DETAIL18550,ORDER11598,PROD261,6,1323.9,7943.4
DETAIL18551,ORDER11598,PROD87,1,1691.31,1691.31
DETAIL18552,ORDER11599,PROD1,2,1878.02,3756.04
DETAIL18553,ORDER11599,PROD223,2,1812.35,3624.7
DETAIL18554,ORDER11600,PROD92,7,1581.94,11073.58
DETAIL18555,ORDER11601,PROD78,1,1837.3,1837.3
DETAIL18556,ORDER11602,PROD122,2,177.46,354.92
DETAIL18557,ORDER11603,PROD76,4,602.79,2411.16
DETAIL18558,ORDER11604,PROD48,2,1254.74,2509.48
DETAIL18559,ORDER11604,PROD227,2,978.25,1956.5
DETAIL18560,ORDER11605,PROD127,3,1245.37,3736.11
DETAIL18561,ORDER11606,PROD69,1,520.57,520.57
DETAIL18562,ORDER11606,PROD237,1,418.83,418.83
DETAIL18563,ORDER11607,PROD101,5,1497.94,7489.7
DETAIL18564,ORDER11608,PROD58,3,1754.73,5264.19
DETAIL18565,ORDER11608,PROD145,4,682.0,2728.0
DETAIL18566,ORDER11608,PROD233,2,1176.96,2353.92
DETAIL18567,ORDER11609,PROD50,2,211.47,422.94
DETAIL18568,ORDER11609,PROD117,8,649.93,5199.44
DETAIL18569,ORDER11610,PROD240,4,1788.91,7155.64
DETAIL18570,ORDER11611,PROD66,1,1820.69,1820.69
DETAIL18571,ORDER11612,PROD184,6,1875.92,11255.52
DETAIL18572,ORDER11612,PROD73,2,393.18,786.36
DETAIL18573,ORDER11613,PROD115,2,1017.94,2035.88
DETAIL18574,ORDER11613,PROD232,4,1338.11,5352.44
DETAIL18575,ORDER11613,PROD246,3,1575.6,4726.8
DETAIL18576,ORDER11614,PROD99,6,86.75,520.5
DETAIL18577,ORDER11614,PROD188,2,226.5,453.0
DETAIL18578,ORDER11614,PROD127,1,1245.37,1245.37
DETAIL18579,ORDER11615,PROD180,3,1968.03,5904.09
DETAIL18580,ORDER11616,PROD40,1,1833.31,1833.31
DETAIL18581,ORDER11616,PROD224,1,1026.85,1026.85
DETAIL18582,ORDER11617,PROD124,4,559.7,2238.8
DETAIL18583,ORDER11617,PROD212,1,930.76,930.76
DETAIL18584,ORDER11618,PROD158,1,1422.7,1422.7
DETAIL18585,ORDER11619,PROD85,7,1480.91,10366.37
DETAIL18586,ORDER11619,PROD195,1,116.78,116.78
DETAIL18587,ORDER11619,PROD4,1,1491.7,1491.7
DETAIL18588,ORDER11620,PROD127,2,1245.37,2490.74
DETAIL18589,ORDER11621,PROD216,3,1869.78,5609.34
DETAIL18590,ORDER11622,PROD226,9,1371.33,12341.97
DETAIL18591,ORDER11622,PROD60,1,1470.15,1470.15
DETAIL18592,ORDER11623,PROD129,1,1008.63,1008.63
DETAIL18593,ORDER11624,PROD224,3,1026.85,3080.55
DETAIL18594,ORDER11624,PROD219,2,1548.14,3096.28
DETAIL18595,ORDER11625,PROD77,2,1782.64,3565.28
DETAIL18596,ORDER11626,PROD83,1,700.36,700.36
DETAIL18597,ORDER11626,PROD175,1,658.6,658.6
DETAIL18598,ORDER11627,PROD229,1,1283.1,1283.1
DETAIL18599,ORDER11628,PROD94,1,1540.07,1540.07
DETAIL18600,ORDER11629,PROD196,1,1433.76,1433.76
DETAIL18601,ORDER11630,PROD113,4,1594.57,6378.28
DETAIL18602,ORDER11631,PROD97,2,1170.06,2340.12
DETAIL18603,ORDER11631,PROD207,1,331.82,331.82
DETAIL18604,ORDER11632,PROD39,2,1177.82,2355.64
DETAIL18605,ORDER11632,PROD130,1,321.69,321.69
DETAIL18606,ORDER11633,PROD102,2,1695.46,3390.92
DETAIL18607,ORDER11633,PROD8,1,967.88,967.88
DETAIL18608,ORDER11634,PROD22,7,982.19,6875.33
DETAIL18609,ORDER11635,PROD166,5,1274.47,6372.35
DETAIL18610,ORDER11635,PROD247,2,399.83,799.66
DETAIL18611,ORDER11636,PROD121,1,616.75,616.75
DETAIL18612,ORDER11637,PROD234,3,1296.72,3890.16
DETAIL18613,ORDER11638,PROD130,1,321.69,321.69
DETAIL18614,ORDER11639,PROD55,4,1835.23,7340.92
DETAIL18615,ORDER11639,PROD202,1,892.09,892.09
DETAIL18616,ORDER11640,PROD4,1,1491.7,1491.7
DETAIL18617,ORDER11641,PROD6,1,1387.83,1387.83
DETAIL18618,ORDER11642,PROD187,5,1856.81,9284.05
DETAIL18619,ORDER11643,PROD254,4,561.89,2247.56
DETAIL18620,ORDER11643,PROD213,3,1268.91,3806.73
DETAIL18621,ORDER11644,PROD224,2,1026.85,2053.7
DETAIL18622,ORDER11644,PROD110,1,789.76,789.76
DETAIL18623,ORDER11644,PROD256,2,529.4,1058.8
DETAIL18624,ORDER11645,PROD26,3,945.69,2837.07
DETAIL18625,ORDER11646,PROD178,9,1175.78,10582.02
DETAIL18626,ORDER11647,PROD160,2,1085.29,2170.58
DETAIL18627,ORDER11647,PROD150,3,715.26,2145.78
DETAIL18628,ORDER11648,PROD221,7,1192.42,8346.94
DETAIL18629,ORDER11649,PROD134,7,725.75,5080.25
DETAIL18630,ORDER11649,PROD109,1,99.73,99.73
DETAIL18631,ORDER11650,PROD225,2,725.64,1451.28
DETAIL18632,ORDER11651,PROD19,2,374.87,749.74
DETAIL18633,ORDER11652,PROD21,1,1173.26,1173.26
DETAIL18634,ORDER11653,PROD75,1,902.55,902.55
DETAIL18635,ORDER11653,PROD6,1,1387.83,1387.83
DETAIL18636,ORDER11653,PROD46,5,1585.41,7927.05
DETAIL18637,ORDER11654,PROD121,3,616.75,1850.25
DETAIL18638,ORDER11654,PROD162,3,66.53,199.59
DETAIL18639,ORDER11655,PROD15,3,1370.57,4111.71
DETAIL18640,ORDER11655,PROD16,1,882.26,882.26
DETAIL18641,ORDER11656,PROD193,4,1613.58,6454.32
DETAIL18642,ORDER11656,PROD169,1,144.04,144.04
DETAIL18643,ORDER11657,PROD40,5,1833.31,9166.55
DETAIL18644,ORDER11658,PROD87,4,1691.31,6765.24
DETAIL18645,ORDER11658,PROD223,3,1812.35,5437.05
DETAIL18646,ORDER11659,PROD24,6,328.42,1970.52
DETAIL18647,ORDER11660,PROD23,6,217.75,1306.5
DETAIL18648,ORDER11661,PROD211,1,787.68,787.68
DETAIL18649,ORDER11661,PROD218,8,786.05,6288.4
DETAIL18650,ORDER11662,PROD235,5,1436.86,7184.3
DETAIL18651,ORDER11662,PROD103,1,1826.31,1826.31
DETAIL18652,ORDER11663,PROD246,4,1575.6,6302.4
DETAIL18653,ORDER11664,PROD139,3,1788.69,5366.07
DETAIL18654,ORDER11665,PROD89,5,720.23,3601.15
DETAIL18655,ORDER11666,PROD212,4,930.76,3723.04
DETAIL18656,ORDER11666,PROD193,2,1613.58,3227.16
DETAIL18657,ORDER11666,PROD54,2,1837.02,3674.04
DETAIL18658,ORDER11667,PROD14,1,1404.75,1404.75
DETAIL18659,ORDER11667,PROD211,2,787.68,1575.36
DETAIL18660,ORDER11667,PROD36,1,1366.18,1366.18
DETAIL18661,ORDER11668,PROD177,8,461.09,3688.72
DETAIL18662,ORDER11669,PROD98,1,1958.92,1958.92
DETAIL18663,ORDER11670,PROD86,6,1217.44,7304.64
DETAIL18664,ORDER11671,PROD173,4,1740.17,6960.68
DETAIL18665,ORDER11672,PROD173,3,1740.17,5220.51
DETAIL18666,ORDER11673,PROD135,1,1496.91,1496.91
DETAIL18667,ORDER11674,PROD15,6,1370.57,8223.42
DETAIL18668,ORDER11675,PROD30,7,1005.21,7036.47
DETAIL18669,ORDER11675,PROD12,1,833.87,833.87
DETAIL18670,ORDER11676,PROD78,1,1837.3,1837.3
DETAIL18671,ORDER11676,PROD67,2,1169.44,2338.88
DETAIL18672,ORDER11677,PROD114,1,460.88,460.88
DETAIL18673,ORDER11678,PROD112,2,1658.14,3316.28
DETAIL18674,ORDER11678,PROD231,1,1176.8,1176.8
DETAIL18675,ORDER11679,PROD134,2,725.75,1451.5
DETAIL18676,ORDER11679,PROD213,1,1268.91,1268.91
DETAIL18677,ORDER11679,PROD41,1,1607.22,1607.22
DETAIL18678,ORDER11680,PROD138,1,451.34,451.34
DETAIL18679,ORDER11680,PROD56,1,1390.85,1390.85
DETAIL18680,ORDER11681,PROD73,4,393.18,1572.72
DETAIL18681,ORDER11682,PROD180,2,1968.03,3936.06
DETAIL18682,ORDER11682,PROD176,1,1677.31,1677.31
DETAIL18683,ORDER11683,PROD126,4,122.29,489.16
DETAIL18684,ORDER11684,PROD67,4,1169.44,4677.76
DETAIL18685,ORDER11685,PROD42,1,671.14,671.14
DETAIL18686,ORDER11686,PROD46,5,1585.41,7927.05
DETAIL18687,ORDER11686,PROD237,1,418.83,418.83
DETAIL18688,ORDER11687,PROD129,6,1008.63,6051.78
DETAIL18689,ORDER11688,PROD56,4,1390.85,5563.4
DETAIL18690,ORDER11688,PROD147,5,1162.49,5812.45
DETAIL18691,ORDER11689,PROD23,2,217.75,435.5
DETAIL18692,ORDER11689,PROD108,7,347.9,2435.3
DETAIL18693,ORDER11690,PROD80,3,372.56,1117.68
DETAIL18694,ORDER11691,PROD163,3,912.97,2738.91
DETAIL18695,ORDER11691,PROD64,1,199.63,199.63
DETAIL18696,ORDER11692,PROD194,2,1597.76,3195.52
DETAIL18697,ORDER11693,PROD257,5,1136.86,5684.3
DETAIL18698,ORDER11693,PROD99,1,86.75,86.75
DETAIL18699,ORDER11694,PROD165,8,668.67,5349.36
DETAIL18700,ORDER11694,PROD118,1,538.09,538.09
DETAIL18701,ORDER11695,PROD174,2,179.77,359.54
DETAIL18702,ORDER11695,PROD268,1,1750.59,1750.59
DETAIL18703,ORDER11695,PROD153,2,1419.79,2839.58
DETAIL18704,ORDER11696,PROD18,3,940.64,2821.92
DETAIL18705,ORDER11696,PROD135,2,1496.91,2993.82
DETAIL18706,ORDER11697,PROD12,2,833.87,1667.74
DETAIL18707,ORDER11698,PROD23,5,217.75,1088.75
DETAIL18708,ORDER11699,PROD36,3,1366.18,4098.54
DETAIL18709,ORDER11699,PROD197,1,508.62,508.62
DETAIL18710,ORDER11700,PROD190,1,1220.02,1220.02
DETAIL18711,ORDER11701,PROD208,1,685.36,685.36
DETAIL18712,ORDER11702,PROD125,1,299.99,299.99
DETAIL18713,ORDER11702,PROD137,3,1602.56,4807.68
DETAIL18714,ORDER11702,PROD261,1,1323.9,1323.9
DETAIL18715,ORDER11703,PROD155,2,1207.05,2414.1
